"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"size","ParmDecl",98,98,"uInt","size","size : Data-Structure and its Components","","302546546029"
"png_ptr","ParmDecl",118,118,"voidpf","png ptr","","png","301545807862"
"ptr","ParmDecl",118,118,"voidpf","ptr","","","303931177810"
"png_ptr","ParmDecl",127,127,"png_structrp","png ptr","","png","304131479673"
"png_ptr","ParmDecl",139,139,"png_structrp","png ptr","","png","303501447375"
"ptr","ParmDecl",139,139,"png_const_bytep","ptr","","","303487455187"
"length","ParmDecl",139,139,"size_t","length","length : Operations as part of Algorithms","","302195661023"
"png_ptr","ParmDecl",193,193,"png_structrp","png ptr","","png","302276856017"
"user_png_ver","ParmDecl",193,193,"png_const_charp","user png ver","","png","301176078660"
"user_png_ver","ParmDecl",250,250,"png_const_charp","user png ver","","png","301275831249"
"error_ptr","ParmDecl",250,250,"png_voidp","error ptr","error : Time Complexity / Space Complexity/ Memory/ Exception","","300741888552"
"error_fn","ParmDecl",251,251,"png_error_ptr","error fn","error : Time Complexity / Space Complexity/ Memory/ Exception","","303205789882"
"warn_fn","ParmDecl",251,251,"png_error_ptr","warn fn","","","301312176479"
"mem_ptr","ParmDecl",251,251,"png_voidp","mem ptr","","","300586512028"
"malloc_fn","ParmDecl",252,252,"png_malloc_ptr","malloc fn","malloc : Time Complexity / Space Complexity/ Memory/ Exception","","300045718923"
"free_fn","ParmDecl",252,252,"png_free_ptr","free fn","free : Time Complexity / Space Complexity/ Memory/ Exception","","302335797537"
"png_ptr","ParmDecl",354,354,"png_const_structrp","png ptr","","png","303672033015"
"png_ptr","ParmDecl",386,386,"png_const_structrp","png ptr","","png","301641945747"
"info_ptr_ptr","ParmDecl",386,386,"png_infopp","info ptr ptr","","","301806115277"
"ptr_ptr","ParmDecl",424,424,"png_infopp","ptr ptr","","","303034070071"
"png_info_struct_size","ParmDecl",424,424,"size_t","png info struct size","struct : Data-Structure and its Components | size : Data-Structure and its Components","png","301943994768"
"png_ptr","ParmDecl",452,452,"png_const_structrp","png ptr","","png","301213448179"
"info_ptr","ParmDecl",452,452,"png_inforp","info ptr","","","302196024345"
"freer","ParmDecl",453,453,"int","freer","","","300207278558"
"mask","ParmDecl",453,453,"png_uint_32","mask","","","302106319505"
"png_ptr","ParmDecl",471,471,"png_const_structrp","png ptr","","png","301806972530"
"info_ptr","ParmDecl",471,471,"png_inforp","info ptr","","","303337659476"
"mask","ParmDecl",471,471,"png_uint_32","mask","","","303930764083"
"num","ParmDecl",472,472,"int","num","","","302507956063"
"png_ptr","ParmDecl",686,686,"png_const_structrp","png ptr","","png","303426046694"
"png_ptr","ParmDecl",703,703,"png_structrp","png ptr","","png","301293361061"
"fp","ParmDecl",703,703,"png_FILE_p","fp","","","300294442972"
"buf","ParmDecl",726,726,"png_bytep","buf","","","302294086258"
"i","ParmDecl",726,726,"png_int_32","i","","","304015862791"
"out","ParmDecl",737,737,"char [29]","out","out : Properties of Datastructure / Function / Blocks","","303981313375"
"ptime","ParmDecl",737,737,"png_const_timep","ptime","","","303140611363"
"png_ptr","ParmDecl",791,791,"png_structrp","png ptr","","png","301622479075"
"ptime","ParmDecl",791,791,"png_const_timep","ptime","","","301426182243"
"png_ptr","ParmDecl",811,811,"png_const_structrp","png ptr","","png","302793249596"
"png_ptr","ParmDecl",837,837,"png_const_structrp","png ptr","","png","302124207043"
"png_ptr","ParmDecl",844,844,"png_const_structrp","png ptr","","png","303993467149"
"png_ptr","ParmDecl",852,852,"png_const_structrp","png ptr","","png","300734502024"
"bit_depth","ParmDecl",875,875,"int","bit depth","bit : Data-Structure and its Components","depth","302191556730"
"palette","ParmDecl",875,875,"png_colorp","palette","","palette","300494760503"
"png_ptr","ParmDecl",926,926,"png_const_structrp","png ptr","","png","302791137204"
"chunk_name","ParmDecl",926,926,"png_const_bytep","chunk name","","chunk","302746366653"
"png_ptr","ParmDecl",961,961,"png_const_structrp","png ptr","","png","300932440891"
"chunk_name","ParmDecl",961,961,"png_uint_32","chunk name","","chunk","301530623021"
"png_ptr","ParmDecl",974,974,"png_structrp","png ptr","","png","301175600933"
"png_ptr","ParmDecl",998,998,"png_structrp","png ptr","","png","301521149997"
"ret","ParmDecl",998,998,"int","ret","","","303564787338"
"png_ptr","ParmDecl",1070,1070,"png_const_structrp","png ptr","","png","300494048185"
"colorspace","ParmDecl",1071,1071,"png_colorspacerp","colorspace","","colorspace","302885198749"
"gAMA","ParmDecl",1071,1071,"png_fixed_point","g AMA","","","300798408090"
"from","ParmDecl",1071,1071,"int","from","","","303586750986"
"png_ptr","ParmDecl",1114,1114,"png_const_structrp","png ptr","","png","303027027426"
"colorspace","ParmDecl",1115,1115,"png_colorspacerp","colorspace","","colorspace","300372032159"
"gAMA","ParmDecl",1115,1115,"png_fixed_point","g AMA","","","303132523354"
"png_ptr","ParmDecl",1169,1169,"png_const_structrp","png ptr","","png","304135145291"
"info_ptr","ParmDecl",1169,1169,"png_inforp","info ptr","","","303683148138"
"png_ptr","ParmDecl",1215,1215,"png_const_structrp","png ptr","","png","301240741928"
"info_ptr","ParmDecl",1215,1215,"png_inforp","info ptr","","","303874359741"
"xy","ParmDecl",1233,1233,"png_xy *","xy","","","303739833941"
"XYZ","ParmDecl",1233,1233,"const png_XYZ *","XYZ","","","303716875275"
"XYZ","ParmDecl",1276,1276,"png_XYZ *","XYZ","","","302903030604"
"xy","ParmDecl",1276,1276,"const png_xy *","xy","","","302300649454"
"XYZ","ParmDecl",1542,1542,"png_XYZ *","XYZ","","","302148788725"
"xy1","ParmDecl",1592,1592,"const png_xy *","xy1","","","300445531062"
"xy2","ParmDecl",1592,1592,"const png_xy *","xy2","","","300938152258"
"delta","ParmDecl",1592,1592,"int","delta","","","303278920390"
"XYZ","ParmDecl",1618,1618,"png_XYZ *","XYZ","","","301943068834"
"xy","ParmDecl",1618,1618,"const png_xy *","xy","","","300592750280"
"xy","ParmDecl",1644,1644,"png_xy *","xy","","","300200927008"
"XYZ","ParmDecl",1644,1644,"png_XYZ *","XYZ","","","300861208140"
"png_ptr","ParmDecl",1672,1672,"png_const_structrp","png ptr","","png","303593304528"
"colorspace","ParmDecl",1673,1673,"png_colorspacerp","colorspace","","colorspace","300677415464"
"xy","ParmDecl",1673,1673,"const png_xy *","xy","","","302913024596"
"XYZ","ParmDecl",1673,1673,"const png_XYZ *","XYZ","","","301263160170"
"preferred","ParmDecl",1674,1674,"int","preferred","","","300591281387"
"png_ptr","ParmDecl",1720,1720,"png_const_structrp","png ptr","","png","301352709256"
"colorspace","ParmDecl",1721,1721,"png_colorspacerp","colorspace","","colorspace","300186868108"
"xy","ParmDecl",1721,1721,"const png_xy *","xy","","","301209612228"
"preferred","ParmDecl",1721,1721,"int","preferred","","","300628622873"
"png_ptr","ParmDecl",1757,1757,"png_const_structrp","png ptr","","png","301976325468"
"colorspace","ParmDecl",1758,1758,"png_colorspacerp","colorspace","","colorspace","304096520432"
"XYZ_in","ParmDecl",1758,1758,"const png_XYZ *","XYZ in","","","300138789718"
"preferred","ParmDecl",1758,1758,"int","preferred","","","302038745281"
"byte","ParmDecl",1786,1786,"png_uint_32","byte","byte : Time Complexity / Space Complexity/ Memory/ Exception","","301612166565"
"name","ParmDecl",1796,1796,"char *","name","","","302219885254"
"tag","ParmDecl",1796,1796,"png_uint_32","tag","","","304016230932"
"it","ParmDecl",1807,1807,"png_alloc_size_t","it","","","302150455208"
"it","ParmDecl",1814,1814,"png_alloc_size_t","it","","","300263560552"
"png_ptr","ParmDecl",1823,1823,"png_const_structrp","png ptr","","png","302809681951"
"colorspace","ParmDecl",1823,1823,"png_colorspacerp","colorspace","","colorspace","303028981747"
"name","ParmDecl",1824,1824,"png_const_charp","name","","","301640264346"
"value","ParmDecl",1824,1824,"png_alloc_size_t","value","value : Data-Structure and its Components","","302967955986"
"reason","ParmDecl",1824,1824,"png_const_charp","reason","","","302827250893"
"png_ptr","ParmDecl",1872,1872,"png_const_structrp","png ptr","","png","300732782079"
"colorspace","ParmDecl",1872,1872,"png_colorspacerp","colorspace","","colorspace","301757837274"
"intent","ParmDecl",1873,1873,"int","intent","","","301289656520"
"png_ptr","ParmDecl",1970,1970,"png_const_structrp","png ptr","","png","301265008232"
"colorspace","ParmDecl",1970,1970,"png_colorspacerp","colorspace","","colorspace","303241561181"
"name","ParmDecl",1971,1971,"png_const_charp","name","","","302670512045"
"profile_length","ParmDecl",1971,1971,"png_uint_32","profile length","length : Operations as part of Algorithms","profile","300666227685"
"png_ptr","ParmDecl",1981,1981,"png_const_structrp","png ptr","","png","300412963228"
"colorspace","ParmDecl",1981,1981,"png_colorspacerp","colorspace","","colorspace","304029326547"
"name","ParmDecl",1982,1982,"png_const_charp","name","","","301069366826"
"profile_length","ParmDecl",1982,1982,"png_uint_32","profile length","length : Operations as part of Algorithms","profile","304081940769"
"png_ptr","ParmDecl",2014,2014,"png_const_structrp","png ptr","","png","303899258580"
"colorspace","ParmDecl",2014,2014,"png_colorspacerp","colorspace","","colorspace","303648488462"
"name","ParmDecl",2015,2015,"png_const_charp","name","","","301344667603"
"profile_length","ParmDecl",2015,2015,"png_uint_32","profile length","length : Operations as part of Algorithms","profile","301445776150"
"profile","ParmDecl",2016,2016,"png_const_bytep","profile","","profile","303119645101"
"color_type","ParmDecl",2016,2016,"int","color type","","color","300127455247"
"png_ptr","ParmDecl",2197,2197,"png_const_structrp","png ptr","","png","302397242903"
"colorspace","ParmDecl",2197,2197,"png_colorspacerp","colorspace","","colorspace","301248484153"
"name","ParmDecl",2198,2198,"png_const_charp","name","","","300143449519"
"profile_length","ParmDecl",2198,2198,"png_uint_32","profile length","length : Operations as part of Algorithms","profile","300976370759"
"profile","ParmDecl",2199,2199,"png_const_bytep","profile","","profile","304242716434"
"png_ptr","ParmDecl",2307,2307,"png_const_structrp","png ptr","","png","302625031837"
"profile","ParmDecl",2308,2308,"png_const_bytep","profile","","profile","302225005563"
"adler","ParmDecl",2308,2308,"uLong","adler","","","300342419711"
"png_ptr","ParmDecl",2428,2428,"png_const_structrp","png ptr","","png","300867008537"
"colorspace","ParmDecl",2429,2429,"png_colorspacerp","colorspace","","colorspace","302365120207"
"profile","ParmDecl",2429,2429,"png_const_bytep","profile","","profile","301447422633"
"adler","ParmDecl",2429,2429,"uLong","adler","","","301878396513"
"png_ptr","ParmDecl",2442,2442,"png_const_structrp","png ptr","","png","300360073615"
"colorspace","ParmDecl",2442,2442,"png_colorspacerp","colorspace","","colorspace","300965623660"
"name","ParmDecl",2443,2443,"png_const_charp","name","","","302753904816"
"profile_length","ParmDecl",2443,2443,"png_uint_32","profile length","length : Operations as part of Algorithms","profile","303209608468"
"profile","ParmDecl",2443,2443,"png_const_bytep","profile","","profile","303519165228"
"color_type","ParmDecl",2444,2444,"int","color type","","color","301122140082"
"png_ptr","ParmDecl",2469,2469,"png_structrp","png ptr","","png","302422149746"
"a","ParmDecl",2538,2538,"size_t","a","","","300612365001"
"b","ParmDecl",2538,2538,"size_t","b","","","303260917183"
"png_ptr","ParmDecl",2547,2547,"png_const_structrp","png ptr","","png","303073837924"
"width","ParmDecl",2548,2548,"png_uint_32","width","","","304069396639"
"height","ParmDecl",2548,2548,"png_uint_32","height","height : Data-Structure and its Components","","300541527680"
"bit_depth","ParmDecl",2548,2548,"int","bit depth","bit : Data-Structure and its Components","depth","300435741807"
"color_type","ParmDecl",2549,2549,"int","color type","","color","303292640489"
"interlace_type","ParmDecl",2549,2549,"int","interlace type","","","300928274620"
"compression_type","ParmDecl",2549,2549,"int","compression type","","compression","304251253604"
"filter_type","ParmDecl",2550,2550,"int","filter type","","","300697838668"
"string","ParmDecl",2712,2712,"png_const_charp","string","string : Data-Structure and its Components","","301079054723"
"size","ParmDecl",2712,2712,"size_t","size","size : Data-Structure and its Components","","303468035587"
"statep","ParmDecl",2712,2712,"int *","statep","","","301248190953"
"whereami","ParmDecl",2713,2713,"png_size_tp","whereami","","","304016952841"
"string","ParmDecl",2839,2839,"png_const_charp","string","string : Data-Structure and its Components","","302213729176"
"size","ParmDecl",2839,2839,"size_t","size","size : Data-Structure and its Components","","301092306524"
"power","ParmDecl",2858,2858,"int","power","power : Operations as part of Data structure","","301393653690"
"png_ptr","ParmDecl",2903,2903,"png_const_structrp","png ptr","","png","302143306511"
"ascii","ParmDecl",2903,2903,"png_charp","ascii","","","300881048319"
"size","ParmDecl",2903,2903,"size_t","size","size : Data-Structure and its Components","","300733356495"
"fp","ParmDecl",2904,2904,"double","fp","","","303515993898"
"precision","ParmDecl",2904,2904,"unsigned int","precision","","","303529276891"
"png_ptr","ParmDecl",3233,3233,"png_const_structrp","png ptr","","png","302878260875"
"ascii","ParmDecl",3233,3233,"png_charp","ascii","","","301403149535"
"size","ParmDecl",3234,3234,"size_t","size","size : Data-Structure and its Components","","303190279772"
"fp","ParmDecl",3234,3234,"png_fixed_point","fp","","","303287627781"
"png_ptr","ParmDecl",3316,3316,"png_const_structrp","png ptr","","png","302925262794"
"fp","ParmDecl",3316,3316,"double","fp","","","300665925522"
"text","ParmDecl",3316,3316,"png_const_charp","text","","text","300393443139"
"res","ParmDecl",3349,3349,"png_fixed_point_p","res","","","301419199283"
"a","ParmDecl",3349,3349,"png_fixed_point","a","","","301721090118"
"times","ParmDecl",3349,3349,"png_int_32","times","","","302643142231"
"divisor","ParmDecl",3350,3350,"png_int_32","divisor","divisor : Properties of Datastructure / Function / Blocks","","300030605269"
"png_ptr","ParmDecl",3472,3472,"png_const_structrp","png ptr","","png","303391821280"
"a","ParmDecl",3472,3472,"png_fixed_point","a","","","300831782449"
"times","ParmDecl",3472,3472,"png_int_32","times","","","300982237196"
"divisor","ParmDecl",3473,3473,"png_int_32","divisor","divisor : Properties of Datastructure / Function / Blocks","","303046328413"
"a","ParmDecl",3488,3488,"png_fixed_point","a","","","301299711888"
"gamma_val","ParmDecl",3509,3509,"png_fixed_point","gamma val","","gamma","303392017513"
"a","ParmDecl",3520,3520,"png_fixed_point","a","","","300982483293"
"b","ParmDecl",3520,3520,"png_fixed_point","b","","","301518282340"
"a","ParmDecl",3543,3543,"png_fixed_point","a","","","302584741111"
"b","ParmDecl",3543,3543,"png_fixed_point","b","","","301770581201"
"value","ParmDecl",3864,3864,"unsigned int","value","value : Data-Structure and its Components","","303667284605"
"gamma_val","ParmDecl",3864,3864,"png_fixed_point","gamma val","","gamma","300461626714"
"value","ParmDecl",3912,3912,"unsigned int","value","value : Data-Structure and its Components","","302361317674"
"gamma_val","ParmDecl",3912,3912,"png_fixed_point","gamma val","","gamma","301214318711"
"png_ptr","ParmDecl",3947,3947,"png_structrp","png ptr","","png","300285092833"
"value","ParmDecl",3947,3947,"unsigned int","value","value : Data-Structure and its Components","","304162922966"
"gamma_val","ParmDecl",3948,3948,"png_fixed_point","gamma val","","gamma","304204465323"
"png_ptr","ParmDecl",3972,3972,"png_structrp","png ptr","","png","303604499899"
"ptable","ParmDecl",3972,3972,"png_uint_16pp *","ptable","","","302467483836"
"shift","ParmDecl",3973,3973,"unsigned int","shift","","","302398690404"
"gamma_val","ParmDecl",3973,3973,"png_fixed_point","gamma val","","gamma","301088557958"
"png_ptr","ParmDecl",4049,4049,"png_structrp","png ptr","","png","302405914004"
"ptable","ParmDecl",4049,4049,"png_uint_16pp *","ptable","","","302644596343"
"shift","ParmDecl",4050,4050,"unsigned int","shift","","","300473545567"
"gamma_val","ParmDecl",4050,4050,"png_fixed_point","gamma val","","gamma","300758341881"
"png_ptr","ParmDecl",4117,4117,"png_structrp","png ptr","","png","301022967536"
"ptable","ParmDecl",4117,4117,"png_bytepp","ptable","","","303619997235"
"gamma_val","ParmDecl",4118,4118,"png_fixed_point","gamma val","","gamma","303788149227"
"png_ptr","ParmDecl",4136,4136,"png_structrp","png ptr","","png","302862137747"
"png_ptr","ParmDecl",4196,4196,"png_structrp","png ptr","","png","300556151388"
"bit_depth","ParmDecl",4196,4196,"int","bit depth","bit : Data-Structure and its Components","depth","300745968324"
"png_ptr","ParmDecl",4332,4332,"png_structrp","png ptr","","png","302460648338"
"option","ParmDecl",4332,4332,"int","option","","","300788560984"
"onoff","ParmDecl",4332,4332,"int","onoff","","","302403751617"
"argument","ParmDecl",4522,4522,"png_voidp","argument","argument : Data-Structure and its Components","","302148533245"
"image","ParmDecl",4582,4582,"png_imagep","image","","image","300242207151"
"image","ParmDecl",4597,4597,"png_imagep","image","","image","302012088244"
"error_message","ParmDecl",4597,4597,"png_const_charp","error message","error : Time Complexity / Space Complexity/ Memory/ Exception","message","304073799408"
"num_bytes","DeclRefExpr",49,49,"int","num bytes","bytes : Time Complexity / Space Complexity/ Memory/ Exception","","300889964496"
"png_ptr","DeclRefExpr",53,53,"png_structrp","png ptr","","png","303346675053"
"num_bytes","DeclRefExpr",56,56,"int","num bytes","bytes : Time Complexity / Space Complexity/ Memory/ Exception","","302921884899"
"nb","DeclRefExpr",57,57,"unsigned int","nb","","","302218080331"
"nb","DeclRefExpr",59,59,"unsigned int","nb","","","302419756294"
"png_error","DeclRefExpr",60,60,"void (png_const_structrp, png_const_charp) __attribute__((noreturn))","png error","error : Time Complexity / Space Complexity/ Memory/ Exception","png","300788317270"
"png_ptr","DeclRefExpr",60,60,"png_structrp","png ptr","","png","303360169649"
"png_ptr","DeclRefExpr",62,62,"png_structrp","png ptr","","png","302148721116"
"nb","DeclRefExpr",62,62,"unsigned int","nb","","","301893589237"
"num_to_check","DeclRefExpr",78,78,"size_t","num to check","check : Operations as part of Algorithms","","303274631173"
"num_to_check","DeclRefExpr",79,79,"size_t","num to check","check : Operations as part of Algorithms","","300066898345"
"num_to_check","DeclRefExpr",81,81,"size_t","num to check","check : Operations as part of Algorithms","","303381115765"
"start","DeclRefExpr",84,84,"size_t","start","start : Time Complexity / Space Complexity/ Memory/ Exception","","300760133379"
"start","DeclRefExpr",87,87,"size_t","start","start : Time Complexity / Space Complexity/ Memory/ Exception","","300107829769"
"num_to_check","DeclRefExpr",87,87,"size_t","num to check","check : Operations as part of Algorithms","","301213472495"
"num_to_check","DeclRefExpr",88,88,"size_t","num to check","check : Operations as part of Algorithms","","300937839925"
"start","DeclRefExpr",88,88,"size_t","start","start : Time Complexity / Space Complexity/ Memory/ Exception","","300486863494"
"memcmp","DeclRefExpr",90,90,"int (const void *, const void *, unsigned long)","memcmp","","","301549691000"
"sig","DeclRefExpr",90,90,"png_const_bytep","sig","","","302545526878"
"start","DeclRefExpr",90,90,"size_t","start","start : Time Complexity / Space Complexity/ Memory/ Exception","","302025775891"
"png_signature","DeclRefExpr",90,90,"png_byte [8]","png signature","","png | signature","302351019715"
"start","DeclRefExpr",90,90,"size_t","start","start : Time Complexity / Space Complexity/ Memory/ Exception","","301102882042"
"num_to_check","DeclRefExpr",90,90,"size_t","num to check","check : Operations as part of Algorithms","","300282709022"
"size","DeclRefExpr",100,100,"uInt","size","size : Data-Structure and its Components","","303861195500"
"png_ptr","DeclRefExpr",102,102,"voidpf","png ptr","","png","302180269464"
"items","DeclRefExpr",105,105,"uInt","items","items : Data-Structure and its Components","","303984217550"
"size","DeclRefExpr",105,105,"uInt","size","size : Data-Structure and its Components","","304223076790"
"png_warning","DeclRefExpr",107,107,"void (png_const_structrp, png_const_charp)","png warning","","png","301444456549"
"png_ptr","DeclRefExpr",107,107,"voidpf","png ptr","","png","302662107123"
"num_bytes","DeclRefExpr",112,112,"png_alloc_size_t","num bytes","bytes : Time Complexity / Space Complexity/ Memory/ Exception","","300675884329"
"items","DeclRefExpr",112,112,"uInt","items","items : Data-Structure and its Components","","301283567474"
"png_malloc_warn","DeclRefExpr",113,113,"png_voidp (png_const_structrp, png_alloc_size_t)","png malloc warn","malloc : Time Complexity / Space Complexity/ Memory/ Exception","png","302088945900"
"png_ptr","DeclRefExpr",113,113,"voidpf","png ptr","","png","301246094986"
"num_bytes","DeclRefExpr",113,113,"png_alloc_size_t","num bytes","bytes : Time Complexity / Space Complexity/ Memory/ Exception","","302979028042"
"png_free","DeclRefExpr",120,120,"void (png_const_structrp, png_voidp)","png free","free : Time Complexity / Space Complexity/ Memory/ Exception","png","303808831316"
"png_ptr","DeclRefExpr",120,120,"voidpf","png ptr","","png","303572786819"
"ptr","DeclRefExpr",120,120,"voidpf","ptr","","","300264908078"
"png_ptr","DeclRefExpr",130,130,"png_structrp","png ptr","","png","300709184960"
"crc32","DeclRefExpr",130,130,"uLong (uLong, const Bytef *, uInt)","crc32","","","303805633351"
"png_ptr","DeclRefExpr",143,143,"png_structrp","png ptr","","png","301753486268"
"png_ptr","DeclRefExpr",145,145,"png_structrp","png ptr","","png","300393242231"
"need_crc","DeclRefExpr",147,147,"int","need crc","","crc","302756713108"
"png_ptr","DeclRefExpr",152,152,"png_structrp","png ptr","","png","300733328722"
"need_crc","DeclRefExpr",153,153,"int","need crc","","crc","300550006646"
"need_crc","DeclRefExpr",161,161,"int","need crc","","crc","301468087270"
"length","DeclRefExpr",161,161,"size_t","length","length : Operations as part of Algorithms","","301424151556"
"png_ptr","DeclRefExpr",163,163,"png_structrp","png ptr","","png","304006085038"
"length","DeclRefExpr",167,167,"size_t","length","length : Operations as part of Algorithms","","302940725751"
"safe_length","DeclRefExpr",169,169,"uInt","safe length","length : Operations as part of Algorithms","","303061273729"
"safe_length","DeclRefExpr",170,170,"uInt","safe length","length : Operations as part of Algorithms","","301270734064"
"crc","DeclRefExpr",173,173,"uLong","crc","","crc","302332396716"
"crc32","DeclRefExpr",173,173,"uLong (uLong, const Bytef *, uInt)","crc32","","","301583724304"
"crc","DeclRefExpr",173,173,"uLong","crc","","crc","301062763862"
"ptr","DeclRefExpr",173,173,"png_const_bytep","ptr","","","302265318415"
"safe_length","DeclRefExpr",173,173,"uInt","safe length","length : Operations as part of Algorithms","","300389156662"
"ptr","DeclRefExpr",179,179,"png_const_bytep","ptr","","","301708760427"
"safe_length","DeclRefExpr",179,179,"uInt","safe length","length : Operations as part of Algorithms","","304172262676"
"length","DeclRefExpr",180,180,"size_t","length","length : Operations as part of Algorithms","","300030969017"
"safe_length","DeclRefExpr",180,180,"uInt","safe length","length : Operations as part of Algorithms","","301085950745"
"length","DeclRefExpr",182,182,"size_t","length","length : Operations as part of Algorithms","","302646358417"
"png_ptr","DeclRefExpr",185,185,"png_structrp","png ptr","","png","304053800805"
"crc","DeclRefExpr",185,185,"uLong","crc","","crc","300026986437"
"user_png_ver","DeclRefExpr",200,200,"png_const_charp","user png ver","","png","303343156138"
"i","DeclRefExpr",207,207,"int","i","","","302590545946"
"user_png_ver","DeclRefExpr",208,208,"png_const_charp","user png ver","","png","301374238535"
"i","DeclRefExpr",208,208,"int","i","","","301194186568"
"i","DeclRefExpr",208,208,"int","i","","","300291191210"
"png_ptr","DeclRefExpr",209,209,"png_structrp","png ptr","","png","300813995655"
"user_png_ver","DeclRefExpr",210,210,"png_const_charp","user png ver","","png","300624563428"
"i","DeclRefExpr",210,210,"int","i","","","300540632667"
"found_dots","DeclRefExpr",211,211,"int","found dots","","","301957691602"
"found_dots","DeclRefExpr",212,212,"int","found dots","","","300509389517"
