phrase,concept,most_sim_1,score_1,most_sim_2,score_2,most_sim_3,score_3,most_sim_4,score_4,most_sim_5,score_5,most_sim_6,score_6,most_sim_7,score_7,most_sim_8,score_8,most_sim_9,score_9,most_sim_10,score_10
dsa,comments,rsa,0.7685259580612183,ecdsa,0.7027441263198853,pubkey,0.63465416431427,keypair,0.5423840880393982,pkc,0.52961266040802,privkey,0.5276929140090942,pgp,0.5228981971740723,pki,0.5101800560951233,signer,0.5067011117935181,keyexchange,0.49539604783058167
dirfile,comments,dirlist,0.6335085034370422,startdir,0.5536942481994629,listfile,0.5335371494293213,filelist,0.5296397805213928,folderlist,0.5289244651794434,walkdir,0.5214453935623169,fileslist,0.5209255218505859,directoryname,0.5120290517807007,dirpath,0.5072053670883179,allfile,0.5060819387435913
given,comments,householder,0.6103047132492065,cholesky,0.483467698097229,gram-schmidt,0.4832385778427124,varimax,0.4764329493045807,back-substitution,0.4662036895751953,diagonalize,0.46392250061035156,transpos,0.46369025111198425,rotation,0.46138995885849,matricy,0.4510801434516907,orthogonalization,0.44993072748184204
data->setreuse_forbid,comments,mydatum,0.4913056790828705,raw,0.4289878308773041,dset,0.4279156029224396,mdatum,0.42510223388671875,json,0.4218761920928955,newdatum,0.4175471067428589,alldatum,0.4144230782985687,tabular,0.41018083691596985,getdatum,0.40126800537109375,yourdatum,0.39535319805145264
estimate,comments,estimation,0.7501808404922485,estimator,0.6610298752784729,calculate,0.568293035030365,approximate,0.557422399520874,posterior,0.5376183390617371,predict,0.5334922075271606,calibrate,0.511686384677887,mle,0.5115125179290771,mse,0.506569504737854,accurate,0.4988924562931061
ate,comments,hen,0.62478107213974,eat,0.6242212653160095,ated,0.6105225086212158,appropri,0.5945302248001099,ere,0.5632059574127197,whi,0.5428950190544128,ted,0.539652407169342,ation,0.5381455421447754,h,0.5322822332382202,tive,0.5312488079071045
atm,comments,bank,0.5191311836242676,ethernet,0.4769291877746582,withdrawal,0.46535924077033997,deposit,0.4587237536907196,modem,0.4462422728538513,withdraw,0.4306773841381073,pstn,0.4258517622947693,teller,0.4236924946308136,lan,0.4114271402359009,withdrawl,0.41105374693870544
juergen,comments,hauke,0.6426209211349487,elmar,0.6422885060310364,harald,0.6421340703964233,rgen,0.635958194732666,passau,0.6308586597442627,thorsten,0.6289154291152954,deissenboeck,0.622677743434906,lothar,0.6174560785293579,eder,0.6150393486022949,helge,0.613379955291748
mingw,comments,msy,0.7030230164527893,cygwin,0.6794023513793945,msvc,0.6683961153030396,codeblock,0.5862225890159607,gcc,0.5833861827850342,tdm-gcc,0.5493947267532349,nmake,0.5267770290374756,toolchain,0.5237180590629578,qtbase,0.522705078125,rtool,0.5219241380691528
digest-md5,comments,sha,0.6903127431869507,hmac,0.6813384294509888,hexdigest,0.5770828723907471,hashlib,0.5464022159576416,nonce,0.5345938801765442,hmacsha,0.49174952507019043,salt,0.48392897844314575,hasher,0.4755480885505676,digested,0.473837673664093,dsig,0.45577549934387207
clarity,comments,brevity,0.7632306218147278,concisenes,0.7587188482284546,readability,0.7451925277709961,simplicity,0.6855629682540894,convenience,0.6211261749267578,legibility,0.5863620042800903,notational,0.5689840316772461,omit,0.5660779476165771,exposition,0.5638419389724731,concision,0.5441409349441528
service,comments,serivce,0.5845277309417725,svc,0.5814180374145508,sevice,0.5765036344528198,windows-communication-framework,0.5461264848709106,provider,0.5172682404518127,webservice,0.510212779045105,myservice,0.4996582865715027,servie,0.4853610098361969,serice,0.4844377636909485,asmx,0.4725264310836792
tango,comments,kinect,0.47709405422210693,oculu,0.4195747971534729,atap,0.4165169298648834,sphero,0.41345110535621643,front-fac,0.40827476978302,camera,0.40469080209732056,imu,0.40059423446655273,vuforia,0.3966018557548523,nui,0.3941771984100342,sunglass,0.386245995759964
stack,comments,trace,0.5621606111526489,popped,0.5283150672912598,overlow,0.4853225350379944,pop,0.44705167412757874,stk,0.43147239089012146,heap,0.4268571138381958,overflower,0.4244452714920044,oveflow,0.4243677258491516,stackframe,0.4220004081726074,lifo,0.41928669810295105
master,comments,slave,0.6945191621780396,maste,0.534440279006958,journeyman,0.5034924745559692,spt,0.48833391070365906,friedl,0.47706887125968933,non-master,0.47575655579566956,mymaster,0.46666640043258667,rawgit,0.46283766627311707,rawgithub,0.4617958664894104,github,0.45068085193634033
listen,comments,port,0.5510350465774536,socket,0.4917460083961487,tcp,0.4750792980194092,udp,0.4744243323802948,serversocket,0.4742092192173004,listenn,0.46413183212280273,incom,0.44670069217681885,websocket,0.43461060523986816,receive,0.429007887840271,initiate,0.42188888788223267
nirvana,comments,metallica,0.6321653723716736,eminem,0.5990411639213562,coldplay,0.5976171493530273,radiohead,0.5843711495399475,rihanna,0.5625849962234497,vocalist,0.5620349645614624,drummer,0.5612477660179138,kanye,0.5575975179672241,madonna,0.5543607473373413,beatle,0.5440478324890137
tree,comments,subtree,0.6396337151527405,leaf,0.6207486987113953,sub-tree,0.6152662038803101,mytree,0.5951682329177856,bst,0.5798072218894958,treeview,0.5769871473312378,forest,0.5636805891990662,tree-like,0.5320074558258057,tree-structure,0.529852569103241,tres,0.5269777178764343
project,comments,subproject,0.6311770677566528,projectname,0.6115354895591736,sub-project,0.5939221382141113,poject,0.5837458372116089,prject,0.5804590582847595,porject,0.5722941756248474,workspace,0.568352222442627,csproj,0.5619932413101196,build,0.5513520240783691,projec,0.5500544309616089
recheck,comments,re-check,0.6741259098052979,chek,0.4869948625564575,reevaluate,0.4517819285392761,retest,0.444909006357193,check,0.4400821924209595,rechecked,0.4373100996017456,re-scan,0.4233967959880829,re-test,0.4227595925331116,checke,0.4166278839111328,woken,0.40980416536331177
websocket,comments,web-socket,0.6953529715538025,comet,0.6661449670791626,long-poll,0.6602767705917358,sockj,0.6246854066848755,socket,0.5984350442886353,faye,0.5840725898742676,xhr-poll,0.5630041360855103,cometd,0.5615081787109375,websock,0.5574017763137817,stomp,0.5538785457611084
increment,comments,incremented,0.8051191568374634,decrement,0.7627409100532532,increament,0.6416735649108887,incrementation,0.6174976229667664,decremented,0.6074849367141724,counter,0.5995002388954163,incriment,0.49406230449676514,incr,0.49366143345832825,auto-increment,0.4847228527069092,incrementer,0.4699627459049225
withdraw,comments,deposit,0.8732975721359253,withdrawal,0.8350969552993774,withdrawl,0.6652543544769287,withdrawn,0.6182229518890381,bal,0.5872414708137512,overdraft,0.5863807797431946,debit,0.5752828121185303,money,0.5674313902854919,chequ,0.5525600910186768,overdrawn,0.5511714816093445
object,comments,obj,0.5597380995750427,obect,0.5147528648376465,obejct,0.4852440059185028,oject,0.46717625856399536,ojbect,0.4664464592933655,method,0.44176197052001953,dictionary,0.4386645555496216,expando,0.4373966455459595,objec,0.43174731731414795,array,0.42446136474609375
microsecond,comments,nanosecond,0.8959873914718628,millisecond,0.7940719127655029,msec,0.6837443113327026,milisecond,0.6715450882911682,sub-second,0.6691274642944336,subsecond,0.6425037384033203,sub-millisecond,0.6229078769683838,time,0.6097568273544312,millisec,0.5939505100250244,milli-second,0.5901427268981934
letter,comments,uppercase,0.7166588306427002,lowercase,0.6966416835784912,alphabet,0.6398900747299194,lower-case,0.6312780380249023,vowel,0.6202482581138611,upper-case,0.6191213130950928,capital,0.6172072291374207,leter,0.5935056209564209,capitalize,0.5861272215843201,capitalised,0.5759115815162659
dummy,comments,typeset,0.4815031588077545,dumm,0.4041544497013092,dum,0.3802553117275238,nob,0.3761231303215027,stand-in,0.3735074996948242,auxiliary,0.3614392876625061,runif,0.3542810082435608,hmisc,0.35083574056625366,lorum,0.33840811252593994,randn,0.3383502662181854
incomplete,comments,inconsistent,0.5341017842292786,imprecise,0.5237850546836853,incompletenes,0.5104768872261047,imperfect,0.49213752150535583,ambiguou,0.4829478859901428,uncertain,0.4810476303100586,erroneous,0.47574377059936523,inaccurate,0.4646073579788208,underspecified,0.45629316568374634,miss,0.4537127614021301
gauge,comments,speedometer,0.5244293212890625,thermometer,0.5103259086608887,chart,0.46791523694992065,meter,0.46763312816619873,knob,0.4654780626296997,gage,0.4553886651992798,temperature,0.45394593477249146,progressbar,0.45024099946022034,progres,0.44886288046836853,pie,0.4320598542690277
addrs,comments,addresses,0.5965498685836792,addes,0.5762094855308533,baddres,0.5525050163269043,companyaddres,0.540325403213501,contactnum,0.5393334031105042,addrese,0.5389871597290039,addressl,0.5252821445465088,temail,0.5235472321510315,txtaddres,0.5192084312438965,addresstype,0.5127941370010376
perror,comments,strerror,0.7503313422203064,sockfd,0.7387543320655823,errno,0.6948045492172241,fprintf,0.636590301990509,stderr,0.6128109693527222,einval,0.6044704914093018,rdwr,0.5851641893386841,cerr,0.5760006308555603,fput,0.5652104020118713,rdon,0.5574566125869751
patch,comments,hotfix,0.4860471487045288,bugfix,0.46009230613708496,patcher,0.4567565321922302,bug-fix,0.4537619352340698,patchset,0.44409555196762085,changeset,0.4437929391860962,mypatch,0.44082149863243103,patchfile,0.42631980776786804,mainline,0.41603243350982666,bug,0.4022378921508789
request-method,comments,response,0.5222935676574707,call,0.4785209000110626,post,0.4587322473526001,param,0.4017341136932373,servlet,0.39857757091522217,async,0.3952188491821289,object,0.3939743638038635,action,0.39279499650001526,alamofire,0.38708674907684326,callback,0.38106781244277954
release,comments,relase,0.6066715717315674,unreleased,0.5374002456665039,realease,0.5171197652816772,acquire,0.4771966338157654,late,0.470490038394928,relese,0.4700947701931,relea,0.4622730612754822,retain,0.4559627175331116,dealloc,0.4519670009613037,upcom,0.4406070411205292
connect-timeout,comments,disconnect,0.6539208292961121,reconnect,0.6278265118598938,connection,0.6020171642303467,timout,0.5730741620063782,socket,0.5383005142211914,time-out,0.5313525199890137,keepalive,0.5293408632278442,retry,0.5100887417793274,reconnection,0.4951719045639038,settimeout,0.4946506917476654
respond,comments,inform,0.5382127165794373,initiate,0.5310819149017334,receive,0.4989302456378937,sent,0.49076932668685913,deliver,0.4749145209789276,send,0.470148503780365,recieve,0.44972747564315796,repond,0.42860180139541626,resend,0.42366737127304077,listen,0.4189978241920471
traverse,comments,traversal,0.7717043161392212,iterate,0.5726670026779175,depth-first,0.5711389780044556,walk,0.5633469223976135,recurse,0.5426810383796692,breadth-first,0.5376668572425842,tree,0.5189220905303955,post-order,0.5188607573509216,predecessor,0.5176540613174438,inorder,0.5010970234870911
mandatory,comments,optional,0.6913469433784485,compulsory,0.5144257545471191,obligatory,0.5011136531829834,non-required,0.48388805985450745,non-mandatory,0.47520408034324646,non-optional,0.44709640741348267,optionnal,0.4453098773956299,requried,0.42200982570648193,optionality,0.42060762643814087,specify,0.414764404296875
result,comments,return,0.4861896336078644,yield,0.4718005657196045,resutl,0.4533960223197937,resut,0.44989222288131714,resul,0.43734386563301086,reuslt,0.40646547079086304,resultset,0.4057774841785431,query,0.3983343243598938,reult,0.39004722237586975,succes,0.3900402784347534
fail,comments,succeed,0.7999725341796875,failure,0.7739881277084351,error,0.6473850011825562,aborted,0.6218760013580322,successful,0.6213036775588989,unsuccessful,0.6077914237976074,attempt,0.5815856456756592,abort,0.5764080286026001,invalid,0.5651474595069885,faile,0.5366941690444946
score,comments,scorer,0.6163202524185181,highscore,0.60608971118927,ranked,0.5727766156196594,avgscore,0.5484050512313843,rank,0.5427407026290894,f-score,0.5258528590202332,leaderboard,0.5197893977165222,f-measure,0.5177685618400574,myscore,0.5123199224472046,relevancy,0.5115095376968384
node-counter,comments,count,0.4743880331516266,child,0.45385974645614624,decrement,0.4440217912197113,increment,0.44165924191474915,neighbor,0.4250127673149109,incr,0.4172945022583008,gnode,0.41168075799942017,hopcount,0.40439343452453613,incremented,0.40369588136672974,nodei,0.39731070399284363
preserve,comments,preservation,0.6761611104011536,maintain,0.4322061240673065,ensure,0.42826831340789795,invariance,0.4262325167655945,respect,0.4063583314418793,invariant,0.40257251262664795,enforce,0.39889469742774963,restore,0.39772292971611023,unchanged,0.39657676219940186,guarantee,0.39400288462638855
nature,comments,inherent,0.7093896865844727,intrinsical,0.549441933631897,phenomenon,0.5184231996536255,lack,0.5175257325172424,inability,0.49885839223861694,most,0.47215768694877625,emergence,0.46086275577545166,somewhat,0.45980387926101685,peculiarity,0.4569331705570221,fact,0.4524593949317932
hostent,comments,maxhost,0.6915627121925354,gethostbyname,0.691536545753479,gethostbyaddr,0.647417426109314,getnameinfo,0.6116496324539185,addrinfo,0.6044615507125854,hostinfo,0.597679615020752,sockaddr,0.5743055939674377,numerichost,0.573994517326355,gethostname,0.5356512069702148,clientlen,0.520648181438446
